ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2017-03-10 13:40:05 400m





Relative time;HS4D-5(24422).Ch4;HS4D-5(24422).Ch3;HS4D-5(24422).Ch1;HS4D-5(24422).Ch2
s;V;V;V;V
1.3252;0.0081799591;1.5485189;325.61404;324.5509
1.32525;-0.12269939;1.4627171;325.61404;325.7485
1.3253;-0.1390593;1.4627171;327.21805;325.3493
1.32535;-0.2208589;1.3973442;326.81704;325.7485
1.3254;-0.012269939;1.5444331;327.61905;326.54691
1.32545;3.807771;4.7068437;392.98246;390.81836
1.3255;0.12678937;1.7487232;345.66416;344.51098
1.32555;0.08997955;1.6996936;350.87719;350.499
1.3256;0.12269939;1.7078652;354.48622;354.09182
1.32565;0.10633947;1.6956078;357.29323;356.88623
1.3257;0.200409;1.7609806;360.90226;359.28144
1.32575;0.12269939;1.7037794;364.11028;363.27345
1.3258;0.024539877;1.6343207;367.7193;367.66467
1.32585;0.10633947;1.691522;372.53133;371.25749
1.3259;0.073619632;1.671093;375.73935;374.4511
1.32595;0.19631902;1.7568948;378.94737;377.64471
1.326;0.11860941;1.6996936;380.95238;380.43912
1.32605;0.09406953;1.6874362;384.5614;384.03194
1.3261;0.077709611;1.6588355;386.56642;385.22954
1.32615;-0.0081799591;1.5852911;387.76942;386.82635
1.3262;0.14314928;1.6956078;389.77444;389.22156
1.32625;0.069529652;1.6588355;392.98246;392.01597
1.3263;0.012269939;1.6179775;395.38847;394.41118
1.32635;0.065439673;1.6424923;397.39348;396.40719
1.3264;0.0081799591;1.5934627;398.59649;396.80639
1.32645;0.26993865;1.7854954;397.79449;397.20559
1.3265;0.31083845;1.834525;398.99749;398.40319
1.32655;0.44171779;1.9570991;398.99749;398.40319
1.3266;0.40899796;1.9407559;399.3985;398.00399
1.32665;0.15132924;1.7160368;399.3985;399.2016
1.3267;0.21267894;1.711951;398.59649;397.60479
1.32675;0.024539877;1.5893769;397.79449;396.80639
1.3268;0.18813906;1.7160368;397.39348;396.40719
1.32685;0.1799591;1.7037794;396.59148;395.60878
1.3269;0.085889571;1.6384065;395.78947;394.81038
1.32695;0.29038855;1.7691522;395.38847;394.01198
1.327;0.085889571;1.6261491;394.58647;393.61277
1.32705;0.15541922;1.6792646;393.38346;392.41517
1.3271;0.11860941;1.6506639;392.58145;391.21756
1.32715;0.08997955;1.6220633;390.57644;389.22156
1.3272;0.27811861;1.7568948;389.37343;388.82236
1.32725;0.36400818;1.814096;388.17043;387.62475
1.3273;0.19631902;1.6996936;385.76441;384.83034
1.32735;0.16359918;1.6751788;383.3584;382.43513
1.3274;0.1595092;1.6670072;381.75439;380.43912
1.32745;0.3394683;1.7814096;378.54637;377.24551
1.3275;0.17177914;1.6588355;376.14035;375.6487
1.32755;0.14723926;1.6384065;374.13534;373.65269
1.3276;0.11451943;1.6138917;372.93233;372.05589
1.32765;0.044989775;1.5607763;370.12531;369.26148
1.3277;0.3394683;1.7609806;366.91729;366.46707
1.32775;0.20858896;1.6751788;364.91228;364.47106
1.3278;0.16359918;1.6384065;362.50627;362.07585
1.32785;0.3394683;1.7773238;360.90226;359.28144
1.3279;0.19631902;1.6792646;358.09524;357.28543
1.32795;0.41308793;1.814096;354.88722;353.69261
1.328;0.26175869;1.7078652;352.4812;351.69661
1.32805;0.200409;1.6629213;350.47619;349.7006
1.3281;0.17586912;1.6384065;347.66917;346.50699
1.32815;0.37627812;1.7691522;345.26316;344.11178
1.3282;0.46625767;1.8467824;342.45614;340.91816
1.32825;0.22494888;1.6670072;339.64912;338.52295
1.3283;0.29447853;1.711951;336.4411;335.72854
1.32835;0.2208589;1.6588355;333.63409;333.33333
1.3284;0.31492843;1.7160368;330.82707;330.53892
1.32845;0.53578732;1.8794688;326.81704;326.1477
1.3285;0.24539877;1.6629213;325.21303;324.1517
1.32855;0.21676892;1.6384065;324.81203;324.1517
1.3286;0.15541922;1.5893769;324.81203;323.35329
1.32865;0.1595092;1.5852911;324.01003;323.7525
1.3287;0.40899796;1.7568948;324.41103;323.7525
1.32875;0.19222904;1.5975485;323.20802;322.95409
1.3288;-0.49897751;1.0827375;353.68421;353.29341
1.32885;-0.3599182;1.1685393;346.06516;344.91018
1.3289;-0.057259714;1.3932584;348.87218;347.70459
1.32895;0.17177914;1.5607763;352.88221;352.09581
1.329;0.069529652;1.4954035;356.09023;355.28942
1.32905;-0.020449898;1.4300306;359.29825;358.08383
1.3291;0.020449898;1.4627171;362.50627;361.27745
1.32915;-0.2208589;1.278856;364.91228;364.47106
1.3292;0.036809816;1.4545455;368.1203;367.66467
1.32925;-0.024539877;1.4259448;371.32832;370.45908
1.3293;-0.0040899796;1.4463739;374.13534;374.0519
1.32935;-0.0040899796;1.4504597;377.74436;377.24551
1.3294;-0.12678937;1.3564862;380.15038;380.03992
1.32945;-0.020449898;1.4300306;382.55639;382.83433
1.3295;-0.020449898;1.4259448;385.36341;384.43114
1.32955;-0.016359918;1.442288;386.56642;385.22954
1.3296;0.020449898;1.4708887;388.57143;387.62475
1.32965;0.0081799591;1.4708887;390.17544;388.82236
1.3297;-0.044989775;1.4300306;391.77945;390.41916
1.32975;-0.15541922;1.3442288;392.58145;392.01597
1.3298;-0.049079755;1.421859;394.18546;392.01597
1.32985;-0.028629857;1.442288;394.18546;393.61277
1.3299;-0.049079755;1.4300306;394.98747;394.01198
1.32995;0.085889571;1.5240041;396.19048;394.81038
1.33;-0.23721881;1.2911134;396.59148;394.81038
1.33005;-0.0040899796;1.4627171;395.78947;395.20958
1.3301;-0.036809816;1.4463739;396.19048;395.20958
1.33015;-0.049079755;1.442288;396.19048;395.20958
1.3302;0.12269939;1.5566905;395.78947;395.60878
1.33025;-0.069529652;1.4300306;395.38847;394.01198
1.3303;-0.036809816;1.4545455;394.98747;393.61277
1.33035;-0.040899796;1.4504597;393.78446;392.81437
1.3304;-0.10224949;1.40143;392.58145;392.41517
1.33045;0.09406953;1.5280899;392.18045;391.21756
1.3305;-0.049079755;1.4341164;390.97744;390.41916
1.33055;0.016359918;1.4872319;388.57143;388.02395
1.3306;-0.098159509;1.4177732;386.56642;386.02794
1.33065;-0.065439673;1.421859;385.36341;384.03194
1.3307;0.085889571;1.5199183;382.15539;381.63673
1.33075;-0.057259714;1.4300306;380.95238;380.03992
1.3308;-0.081799591;1.4177732;378.14536;377.24551
1.33085;-0.10633947;1.4055158;374.93734;374.0519
1.3309;-0.057259714;1.4382022;372.53133;371.25749
1.33095;0.077709611;1.5199183;368.92231;367.26547
1.331;-0.061349693;1.4300306;366.91729;365.66866
1.33105;-0.27402863;1.278856;364.51128;363.67265
1.3311;-0.16359918;1.340143;361.70426;360.87824
1.33115;-0.0081799591;1.4586313;358.89724;358.08383
1.3312;0.09406953;1.5321757;356.09023;354.89022
1.33125;-0.10633947;1.3973442;353.28321;351.69661
1.3313;-0.065439673;1.4136874;351.2782;349.7006
1.33135;-0.18813906;1.3278856;347.66917;346.90619
1.3314;-0.053169734;1.421859;344.46115;344.11178
1.33145;0.044989775;1.4831461;342.05514;341.71657
1.3315;-0.057259714;1.4259448;339.64912;338.12375
1.33155;-0.032719836;1.4463739;336.4411;336.12774
1.3316;-0.29038855;1.2706844;334.43609;334.13174
1.33165;-0.032719836;1.4382022;330.82707;329.74052
1.3317;0.085889571;1.5199183;328.82206;327.34531
1.33175;-0.057259714;1.4300306;325.21303;324.5509
1.3318;-0.069529652;1.4259448;323.20802;322.15569
1.33185;-0.032719836;1.4668029;323.60902;322.15569
1.3319;0.044989775;1.5362615;323.60902;323.35329
1.33195;0.21676892;1.6465781;323.60902;322.15569
1.332;0.020449898;1.5199183;322.80702;322.15569
1.33205;0.040899796;1.5403473;323.20802;322.95409
1.3321;0.72801636;2.145046;343.65915;342.11577
1.33215;0.35582822;1.8263534;346.06516;344.11178
1.3322;0.46625767;1.8998979;349.27318;348.9022
1.33225;0.30674847;1.793667;353.28321;352.49501
1.3323;0.3394683;1.814096;357.29323;355.28942
1.33235;0.29856851;1.7814096;360.90226;359.68064
1.3324;0.24948875;1.7487232;363.70927;363.27345
1.33245;0.400818;1.8426966;368.1203;366.06786
1.3325;0.26175869;1.752809;370.92732;370.05988
1.33255;0.33128834;1.8018386;374.93734;373.65269
1.3326;0.33128834;1.793667;377.74436;376.84631
1.33265;0.24539877;1.7446374;380.55138;379.64072
1.3327;0.38854806;1.834525;384.1604;383.23353
1.33275;0.200409;1.7037794;386.96742;385.62874
1.3328;0.20858896;1.7078652;388.97243;388.02395
1.33285;0.25766871;1.7364658;390.57644;390.01996
1.3329;0.23721881;1.7242084;393.38346;392.01597
1.33295;0.37218814;1.814096;394.58647;392.81437
1.333;0.22494888;1.7160368;395.38847;394.41118
1.33305;0.24130879;1.7242084;396.19048;395.60878
1.3331;0.30674847;1.7568948;397.39348;396.80639
1.33315;0.24948875;1.7160368;398.19549;398.00399
1.3332;0.44580777;1.8508682;398.99749;397.60479
1.33325;0.28629857;1.73238;398.99749;398.40319
1.3333;0.34764826;1.773238;399.7995;399.2016
1.33335;0.26175869;1.7201226;398.99749;398.40319
1.3334;0.19631902;1.6588355;398.59649;397.60479
1.33345;0.26584867;1.7078652;398.59649;397.60479
1.3335;0.13496933;1.6016343;398.59649;397.60479
1.33355;0.33128834;1.7446374;398.19549;397.20559
1.3336;0.200409;1.6547497;396.59148;396.00798
1.33365;0.21676892;1.6629213;396.19048;394.81038
1.3337;0.3599182;1.7487232;395.78947;394.41118
1.33375;0.19631902;1.6424923;393.78446;393.21357
1.3338;0.17177914;1.6220633;392.58145;392.01597
1.33385;0.18813906;1.6384065;391.37845;390.81836
1.3339;0.17586912;1.6138917;389.77444;388.82236
1.33395;0.35173824;1.7405516;388.17043;387.22555
1.334;0.18404908;1.6138917;386.16541;385.22954
1.33405;0.16768916;1.6016343;384.5614;383.23353
1.3341;0.11042945;1.5526047;381.75439;380.43912
1.33415;0.08997955;1.5362615;378.54637;377.24551
1.3342;0.3394683;1.7078652;376.54135;375.2495
1.33425;0.27402863;1.6833504;373.33333;372.85429
1.3343;0.28629857;1.6874362;370.52632;369.26148
1.33435;0.19631902;1.6179775;367.3183;366.46707
1.3344;0.22903885;1.6384065;366.11529;364.87026
1.33445;0.40899796;1.7609806;364.11028;362.47505
1.3345;0.25766871;1.6588355;361.30326;360.47904
1.33455;0.23312883;1.6506639;358.09524;356.88623
1.3346;0.24539877;1.6465781;356.09023;354.89022
1.33465;0.31083845;1.691522;353.28321;352.49501
1.3347;0.46216769;1.7977528;350.87719;349.7006
1.33475;0.27811861;1.6792646;348.47118;348.10379
1.3348;0.28220859;1.6629213;346.06516;345.30938
1.33485;0.21267894;1.6138917;343.25815;341.71657
1.3349;0.28220859;1.6629213;340.85213;339.32136
1.33495;0.41308793;1.7487232;338.44612;337.32535
1.335;0.28629857;1.6670072;335.2381;333.73253
1.33505;0.27402863;1.6547497;332.03008;330.53892
1.3351;0.31083845;1.6833504;329.62406;328.14371
1.33515;0.23312883;1.6261491;327.21805;326.54691
1.3352;0.30265849;1.6506639;327.21805;326.94611
1.33525;0.21676892;1.5975485;328.42105;327.34531
1.3353;0.18404908;1.5730337;328.02005;327.74451
1.33535;0.21267894;1.5934627;328.02005;327.34531
1.3354;0.14314928;1.5362615;328.02005;326.54691
1.33545;-0.020449898;1.381001;344.46115;343.31337
1.3355;-0.057259714;1.3524004;347.26817;346.50699
1.33555;-0.032719836;1.3891726;351.2782;350.499
1.3356;0.024539877;1.4300306;354.88722;352.89421
1.33565;-0.053169734;1.3769152;357.69424;356.48703
1.3357;0.032719836;1.4341164;360.90226;359.68064
1.33575;-0.16768916;1.2951992;363.70927;362.87425
1.3358;-0.11042945;1.3278856;367.7193;366.46707
1.33585;-0.020449898;1.4055158;370.92732;370.85828
1.3359;-0.032719836;1.4055158;374.13534;373.25349
1.33595;0.057259714;1.4627171;376.54135;376.44711
1.336;-0.069529652;1.3932584;379.74937;379.24152
1.33605;-0.028629857;1.421859;382.95739;381.63673
1.3361;-0.040899796;1.4055158;384.5614;383.63273
1.33615;-0.020449898;1.4259448;386.56642;385.62874
1.3362;0.053169734;1.4749745;388.57143;387.62475
1.33625;-0.20858896;1.2911134;391.37845;390.81836
1.3363;-0.069529652;1.3891726;394.18546;393.61277
1.33635;0.032719836;1.4708887;396.19048;394.81038
1.3364;0.012269939;1.4627171;396.19048;395.60878
1.33645;0.012269939;1.4668029;396.99248;396.40719
1.3365;-0.40490798;1.1481103;396.59148;396.40719
1.33655;-0.5194274;1.0377937;397.79449;397.20559
1.3366;-0.39263804;1.1195097;398.59649;398.00399
1.33665;-0.1595092;1.3115424;398.99749;398.40319
1.3367;0.1390593;1.5566905;399.7995;398.00399
1.33675;0.032719836;1.4913177;398.99749;398.00399
1.3368;-0.08997955;1.3973442;397.39348;397.20559
1.33685;-0.10224949;1.3932584;398.19549;396.40719
1.3369;-0.15132924;1.3483146;396.59148;396.40719
1.33695;0.028629857;1.4790603;396.99248;396.00798
1.337;-0.073619632;1.40143;395.78947;395.20958
1.33705;-0.15541922;1.3524004;394.98747;394.01198
1.3371;-0.1595092;1.360572;394.18546;393.21357
1.33715;-0.08997955;1.40143;392.18045;391.61677
1.3372;0.012269939;1.4627171;390.97744;389.62076
1.33725;-0.17177914;1.340143;388.97243;387.62475
1.3373;-0.18813906;1.3278856;387.36842;386.42715
1.33735;-0.16359918;1.3483146;385.36341;383.63273
1.3374;-0.09406953;1.40143;381.35338;380.43912
1.33745;0;1.4668029;380.15038;379.24152
1.3375;-0.17177914;1.3564862;376.54135;375.6487
1.33755;-0.15132924;1.3687436;374.53634;373.65269
1.3376;-0.200409;1.3360572;372.93233;371.65669
1.33765;-0.21676892;1.319714;370.12531;368.46307
1.3377;0;1.4668029;366.91729;366.06786
1.33775;-0.19222904;1.3360572;364.51128;363.67265
1.3378;-0.200409;1.3360572;361.70426;360.87824
1.33785;-0.25357873;1.299285;359.29825;358.48303
1.3379;-0.24130879;1.2911134;357.29323;356.08782
1.33795;-0.13496933;1.3687436;354.48622;353.29341
1.338;-0.1595092;1.3564862;351.2782;350.0998
1.33805;-0.1799591;1.3524004;348.87218;347.70459
1.3381;-0.23312883;1.3115424;346.46617;344.91018
1.33815;-0.22494888;1.3074566;343.25815;341.71657
1.3382;-0.065439673;1.4259448;340.45113;339.32136
1.33825;-0.24130879;1.299285;337.24311;336.12774
1.3383;-0.19222904;1.340143;334.43609;333.33333
1.33835;-0.29038855;1.2665986;331.22807;330.13972
1.3384;-0.26175869;1.2870276;328.82206;327.74451
1.33845;-0.08997955;1.3973442;325.61404;325.3493
1.3385;-0.19222904;1.3524004;323.20802;321.75649
1.33855;-0.12269939;1.4096016;323.60902;322.95409
1.3386;-0.098159509;1.4463739;324.01003;322.55489
1.33865;-0.065439673;1.4749745;322.80702;322.55489
1.3387;0.053169734;1.5526047;323.20802;322.55489
1.33875;-0.11042945;1.442288;323.60902;322.15569
1.3388;1.0224949;2.3411645;340.45113;338.92216
1.33885;0.19222904;1.7568948;344.86216;344.51098
1.3389;0.1390593;1.7037794;349.67419;349.3014
1.33895;0.24130879;1.7568948;354.08521;353.29341
1.339;0.049079755;1.6220633;357.69424;356.88623
1.33905;0.16359918;1.7037794;361.30326;359.28144
1.3391;0.1390593;1.6833504;364.91228;363.67265
1.33915;0.08997955;1.6465781;367.7193;366.86627
1.3392;0.31492843;1.8222676;371.32832;370.45908
1.33925;0.040899796;1.6261491;374.93734;374.4511
1.3393;0.053169734;1.6302349;377.74436;376.0479
1.33935;0.11860941;1.6670072;379.74937;379.24152
1.3394;0.073619632;1.6343207;382.55639;382.43513
1.33945;0.26175869;1.773238;385.76441;385.22954
1.3395;0.069529652;1.6424923;387.76942;387.22555
1.33955;0.15541922;1.6792646;389.37343;387.62475
1.3396;0.1390593;1.6874362;390.17544;390.01996
1.33965;0.049079755;1.6179775;392.58145;391.21756
1.3397;0.25766871;1.752809;394.18546;392.81437
1.33975;0.069529652;1.6179775;394.18546;393.61277
1.3398;0.11860941;1.6506639;394.98747;394.01198
1.33985;0.10633947;1.6424923;396.59148;394.81038
1.3399;0.057259714;1.6016343;395.78947;395.20958
1.33995;0.22494888;1.7242084;396.59148;395.20958
1.34;0.15541922;1.6833504;396.59148;395.20958
1.34005;0.15132924;1.6751788;395.78947;395.60878
1.3401;0.024539877;1.5812053;396.19048;395.20958
1.34015;0;1.5566905;395.78947;394.41118
1.3402;0.21676892;1.7078652;395.78947;394.01198
1.34025;0.061349693;1.5975485;394.58647;393.21357
1.3403;0.012269939;1.5607763;393.38346;392.81437
1.34035;0.024539877;1.5689479;392.58145;391.61677
1.3404;0.065439673;1.5975485;390.97744;390.01996
1.34045;0.27402863;1.7487232;389.77444;389.62076
1.3405;0.061349693;1.5934627;388.97243;387.62475
1.34055;-0.0040899796;1.5403473;386.56642;386.02794
1.3406;0.024539877;1.5648621;384.96241;384.03194
1.34065;0.12678937;1.6343207;383.3584;382.43513
1.3407;0.29447853;1.7487232;381.35338;380.43912
1.34075;0.0081799591;1.5485189;379.34837;378.04391
1.3408;0.036809816;1.5566905;376.54135;375.6487
1.34085;0.036809816;1.5607763;373.73434;373.25349
1.3409;0.22494888;1.6874362;371.72932;370.85828
1.34095;0.34355828;1.773238;369.32331;368.06387
1.341;0.08997955;1.6016343;367.7193;367.26547
1.34105;0.13496933;1.6302349;364.91228;364.47106
1.3411;0.14723926;1.6424923;362.90727;361.27745
1.34115;0.19222904;1.671093;359.29825;358.88224
1.3412;0.29038855;1.7282942;356.89223;356.08782
1.34125;0.085889571;1.5852911;353.68421;353.69261
1.3413;0.10633947;1.6016343;352.4812;350.499
1.34135;0.25357873;1.7078652;350.07519;348.9022
1.3414;0.2208589;1.6833504;346.46617;345.30938
1.34145;0.3190184;1.7446374;344.06015;342.51497
1.3415;0.098159509;1.5812053;341.65414;340.51896
1.34155;0.20449898;1.6588355;338.44612;337.32535
1.3416;0.13087935;1.6098059;336.0401;334.93014
1.34165;0.09406953;1.5689479;332.43108;331.73653
1.3417;0.31492843;1.7282942;329.62406;328.54291
1.34175;0.17586912;1.6220633;327.21805;325.3493
1.3418;0.10633947;1.5812053;324.81203;324.1517
1.34185;0.12269939;1.5893769;324.81203;323.7525
1.3419;0.028629857;1.5158325;324.81203;322.95409
1.34195;0.23721881;1.6465781;324.81203;323.35329
1.342;-0.0040899796;1.4790603;324.01003;322.55489
1.34205;-0.10633947;1.3932584;325.21303;324.5509
1.3421;-0.29038855;1.237998;341.25313;340.51896
1.34215;-0.21267894;1.3033708;346.06516;344.91018
1.3422;-0.044989775;1.421859;349.67419;348.10379
1.34225;-0.26584867;1.2665986;352.4812;351.69661
1.3423;-0.23721881;1.2870276;356.09023;354.89022
1.34235;-0.13496933;1.3687436;360.10025;358.48303
1.3424;-0.20858896;1.319714;362.90727;361.67665
1.34245;-0.049079755;1.442288;366.11529;365.66866
1.3425;-0.28220859;1.2706844;368.92231;368.06387
1.34255;-0.26584867;1.2870276;372.93233;372.05589
1.3426;-0.19631902;1.3319714;375.33835;374.8503
1.34265;-0.2208589;1.319714;378.54637;377.64471
1.3427;-0.057259714;1.442288;381.35338;380.83832
1.34275;-0.19222904;1.3483146;383.7594;382.43513
1.3428;-0.19222904;1.3524004;387.36842;386.42715
1.34285;-0.17586912;1.3564862;388.97243;388.02395
1.3429;-0.28220859;1.2829418;390.57644;389.22156
1.34295;-0.10633947;1.4096016;392.18045;390.81836
1.343;-0.25766871;1.3074566;393.78446;392.81437
1.34305;-0.24539877;1.3237998;394.58647;393.61277
1.3431;-0.12269939;1.4177732;395.38847;394.41118
1.34315;-0.20449898;1.360572;395.78947;395.20958
1.3432;-0.0040899796;1.4954035;396.99248;396.40719
1.34325;-0.061349693;1.4545455;398.59649;397.60479
1.3433;-0.27402863;1.3074566;398.59649;398.00399
1.34335;-0.200409;1.3564862;399.7995;398.40319
1.3434;-0.35582822;1.2665986;399.7995;399.2016
1.34345;-0.028629857;1.4749745;398.99749;398.00399
1.3435;-0.073619632;1.4545455;398.99749;397.60479
1.34355;-0.22494888;1.3524004;398.59649;398.00399
1.3436;-0.19631902;1.381001;398.59649;397.20559
1.34365;-0.1390593;1.4177732;397.39348;396.40719
1.3437;-0.053169734;1.4790603;396.99248;396.00798
1.34375;-0.21676892;1.3646578;395.38847;394.01198
1.3438;-0.20858896;1.3687436;394.58647;393.21357
1.34385;-0.2208589;1.3687436;392.58145;391.21756
1.3439;-0.13496933;1.4300306;390.97744;389.62076
1.34395;-0.0040899796;1.5076609;388.57143;388.02395
1.344;-0.13087935;1.442288;386.96742;386.42715
1.34405;-0.11860941;1.442288;384.5614;383.63273
1.3441;-0.21676892;1.381001;382.15539;381.23752
1.34415;-0.26993865;1.3319714;378.94737;377.64471
1.3442;-0.0081799591;1.4994893;375.33835;373.65269
1.34425;-0.32719836;1.2829418;372.53133;371.65669
1.3443;-0.29856851;1.2951992;370.12531;368.06387
1.34435;-0.20858896;1.3646578;366.51629;365.66866
1.3444;-0.25766871;1.3360572;364.91228;364.07186
1.34445;-0.028629857;1.4954035;362.50627;360.87824
1.3445;-0.200409;1.3850868;359.29825;357.68463
1.34455;-0.24948875;1.3319714;356.49123;355.68862
1.3446;-0.26584867;1.3278856;353.68421;352.49501
1.34465;-0.19631902;1.381001;350.87719;350.0998
1.3447;-0.036809816;1.4831461;347.66917;346.90619
1.34475;-0.29038855;1.299285;345.66416;344.51098
1.3448;-0.20858896;1.3646578;343.25815;341.71657
1.34485;-0.21676892;1.360572;340.05013;339.32136
1.3449;-0.25357873;1.3237998;337.64411;336.12774
1.34495;0.012269939;1.5199183;334.83709;333.73253
1.345;-0.1799591;1.3891726;332.43108;330.53892
1.34505;-0.1799591;1.3891726;328.82206;327.74451
1.3451;-0.17177914;1.3891726;326.81704;325.7485
1.34515;-0.1595092;1.4177732;325.61404;324.5509
1.3452;0.065439673;1.5852911;326.01504;324.5509
1.34525;-0.081799591;1.4790603;325.61404;325.3493
1.3453;-0.012269939;1.5362615;326.41604;325.3493
1.34535;-0.065439673;1.4994893;327.21805;325.7485
1.3454;-0.069529652;1.4954035;327.21805;325.3493
1.34545;1.0879346;2.4228805;342.45614;341.31737
1.3455;0.20858896;1.7895812;346.86717;346.10778
1.34555;0.21267894;1.7650664;351.6792;350.0998
1.3456;0.15132924;1.7242084;355.68922;354.49102
1.34565;0.036809816;1.6424923;359.29825;357.68463
1.3457;0.27402863;1.8018386;361.70426;360.47904
1.34575;0.24948875;1.7895812;364.91228;363.27345
1.3458;0.11451943;1.691522;368.5213;367.66467
1.34585;0.16359918;1.7242084;372.93233;372.45509
1.3459;0.012269939;1.6220633;376.54135;375.2495
1.34595;0.21267894;1.7568948;378.94737;378.84232
